=========================================
Job ID          : 21074079
Node            : clx-a-02
PTM type        : acet_k
Model types     : cnn_gru cnn_bilstm
Conv layers list: 1 2 3
RNN layers list : 1 2 3
Started at      : Wed Mar  4 04:25:45 AM EST 2026
=========================================

=== Running config: model=cnn_gru, conv_layers=1, rnn_layers=1, epochs=35 ===
Epoch 008 | train_loss=0.6934 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.0000
Epoch 009 | train_loss=0.6932 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.0000
Epoch 010 | train_loss=0.6932 | val_loss=0.6931 | val_mcc=0.0000 | val_f1=0.0000
Epoch 011 | train_loss=0.6932 | val_loss=0.6933 | val_mcc=0.0000 | val_f1=0.6439
Epoch 012 | train_loss=0.6932 | val_loss=0.6931 | val_mcc=0.0000 | val_f1=0.6439
Epoch 013 | train_loss=0.6932 | val_loss=0.6933 | val_mcc=0.0000 | val_f1=0.6439
Epoch 014 | train_loss=0.6932 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.0000
Epoch 015 | train_loss=0.6932 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.0000
Epoch 016 | train_loss=0.6932 | val_loss=0.6931 | val_mcc=0.0000 | val_f1=0.0000
Epoch 017 | train_loss=0.6932 | val_loss=0.6931 | val_mcc=0.0000 | val_f1=0.0000
Epoch 018 | train_loss=0.6932 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.6439
Epoch 019 | train_loss=0.6932 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.0000
Epoch 020 | train_loss=0.6932 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.0000
Epoch 021 | train_loss=0.6932 | val_loss=0.6931 | val_mcc=0.0000 | val_f1=0.0000
Epoch 022 | train_loss=0.6932 | val_loss=0.6931 | val_mcc=0.0000 | val_f1=0.0000
Epoch 023 | train_loss=0.6932 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.6439
Epoch 024 | train_loss=0.6932 | val_loss=0.6931 | val_mcc=0.0000 | val_f1=0.0000
Epoch 025 | train_loss=0.6932 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.0000
Epoch 026 | train_loss=0.6932 | val_loss=0.6931 | val_mcc=0.0000 | val_f1=0.0000
Epoch 027 | train_loss=0.6932 | val_loss=0.6931 | val_mcc=0.0000 | val_f1=0.0000
Epoch 028 | train_loss=0.6932 | val_loss=0.6933 | val_mcc=0.0000 | val_f1=0.0000
Epoch 029 | train_loss=0.6932 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.0000
Epoch 030 | train_loss=0.6933 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.0000
Epoch 031 | train_loss=0.6932 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.0000
Epoch 032 | train_loss=0.6932 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.0000
Epoch 033 | train_loss=0.6932 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.0000
Epoch 034 | train_loss=0.6932 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.0000
Epoch 035 | train_loss=0.6931 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.0000
Best model saved to: classifier_runs/acet_k/cnn_gru/20260304_081705/model_best.pt
Finished config: model=cnn_gru, conv_layers=2, rnn_layers=3. Run dir: classifier_runs/acet_k/cnn_gru/20260304_081705

=== Running config: model=cnn_gru, conv_layers=3, rnn_layers=1, epochs=35 ===
